transaction_id,customer_id,product_id,amount,quantity,transaction_date,channel
T07578,C0120,P080,1173.97,7,2022-01-31,Offline
T03509,C0272,P049,1660.93,1,2022-02-01,Online
T06970,C0069,P006,473.39,5,2022-02-01,Mobile
T02435,C0282,P053,176.6,1,2022-02-01,Online
T04727,C0280,P069,817.04,6,2022-02-01,Online
T05368,C0412,P072,1476.79,2,2022-02-01,Offline
T04146,C0012,P097,292.79,9,2022-02-01,Offline
T02549,C0263,P086,554.06,9,2022-02-02,Offline
T03884,C0478,P088,1109.58,3,2022-02-02,Offline
T05674,C0068,P032,873.03,1,2022-02-02,Online
T06444,C0002,P071,9.85,3,2022-02-02,Offline
T03736,C0264,P040,2719.46,7,2022-02-02,Mobile
T01077,C0207,P061,1699.73,2,2022-02-02,Offline
T02382,C0253,P044,1169.28,8,2022-02-03,Mobile
T05035,C0081,P077,466.53,6,2022-02-03,Offline
T03362,C0479,P081,485.07,7,2022-02-03,Mobile
T03880,C0375,P094,466.64,7,2022-02-03,Offline
T02994,C0446,P068,2497.29,5,2022-02-03,Offline
T03119,C0374,P056,300.21,9,2022-02-03,Offline
T06943,C0313,P090,858.97,2,2022-02-03,Online
T03498,C0219,P092,639.25,4,2022-02-03,Online
T02532,C0143,P013,2476.83,6,2022-02-03,Offline
T03364,C0013,P056,1031.08,3,2022-02-03,Online
T01769,C0003,P047,475.58,10,2022-02-03,Offline
T05004,C0136,P041,921.29,4,2022-02-03,Online
T01071,C0022,P095,200.36,1,2022-02-03,Offline
T04806,C0076,P097,1290.53,2,2022-02-04,Mobile
T06653,C0217,P067,2374.78,8,2022-02-04,Mobile
T02079,C0130,P072,166.2,2,2022-02-04,Mobile
T06189,C0350,P100,782.3,7,2022-02-04,Offline
T02911,C0292,P022,674.92,6,2022-02-04,Mobile
T01410,C0391,P038,1359.97,5,2022-02-04,Offline
T06162,C0483,P022,525.64,2,2022-02-05,Mobile
T07679,C0473,P007,581.85,3,2022-02-05,Offline
T03613,C0082,P042,415.53,2,2022-02-05,Offline
T01796,C0186,P010,1202.54,8,2022-02-05,Online
T04287,C0349,P085,1538.18,3,2022-02-05,Offline
T04940,C0110,P095,1110.46,9,2022-02-05,Offline
T05145,C0487,P088,452.26,3,2022-02-05,Online
T02330,C0248,P094,397.99,7,2022-02-06,Online
T03123,C0394,P039,855.24,4,2022-02-06,Mobile
T04451,C0375,P074,1352.03,3,2022-02-06,Online
T05734,C0111,P023,191.23,2,2022-02-06,Offline
T03027,C0175,P027,1317.92,2,2022-02-07,Mobile
T06743,C0269,P082,518.31,1,2022-02-07,Offline
T01554,C0021,P005,598.67,1,2022-02-07,Mobile
T06482,C0252,P074,1368.14,1,2022-02-07,Mobile
T04928,C0294,P058,2303.22,7,2022-02-07,Offline
T04393,C0444,P028,928.24,5,2022-02-07,Online
T05293,C0496,P100,639.38,4,2022-02-08,Online
T03724,C0103,P058,452.03,3,2022-02-08,Offline
T05441,C0033,P032,1458.51,9,2022-02-08,Offline
T01361,C0207,P022,1135.68,4,2022-02-08,Offline
T03796,C0471,P021,273.58,8,2022-02-08,Online
T02968,C0305,P015,844.77,8,2022-02-08,Online
T03772,C0396,P084,428.96,4,2022-02-08,Offline
T03493,C0070,P021,2139.37,4,2022-02-09,Online
T03212,C0043,P033,1063.5,1,2022-02-09,Online
T05638,C0185,P093,707.64,2,2022-02-09,Offline
T03862,C0266,P064,989.3,5,2022-02-09,Online
T01433,C0429,P069,759.34,5,2022-02-09,Offline
T05811,C0263,P061,307.67,4,2022-02-09,Offline
T07463,C0165,P088,1279.29,3,2022-02-09,Online
T03315,C0367,P096,1369.42,2,2022-02-09,Online
T00106,C0354,P078,1452.57,8,2022-02-10,Offline
T03841,C0270,P002,514.99,3,2022-02-10,Online
T07917,C0346,P088,930.36,2,2022-02-10,Offline
T00430,C0342,P030,1483.48,9,2022-02-10,Mobile
T05868,C0105,P090,601.97,3,2022-02-10,Offline
T01030,C0028,P063,1180.4,3,2022-02-10,Offline
T00200,C0047,P055,1488.17,7,2022-02-11,Mobile
T07888,C0097,P004,1153.13,1,2022-02-11,Online
T03720,C0268,P088,1164.83,3,2022-02-11,Offline
T07670,C0460,P045,647.04,9,2022-02-12,Offline
T07318,C0292,P084,1318.61,3,2022-02-12,Mobile
T04068,C0300,P024,528.71,5,2022-02-12,Online
T00465,C0111,P047,530.74,3,2022-02-12,Offline
T03258,C0441,P021,638.74,9,2022-02-12,Mobile
T04767,C0111,P056,405.03,3,2022-02-12,Online
T04718,C0356,P024,314.38,2,2022-02-12,Offline
T00169,C0412,P035,301.29,6,2022-02-13,Online
T07415,C0245,P095,447.22,2,2022-02-13,Online
T06988,C0491,P013,794.74,6,2022-02-13,Offline
T07175,C0180,P063,1243.45,4,2022-02-13,Offline
T02261,C0233,P087,829.43,4,2022-02-14,Offline
T05631,C0382,P086,754.06,7,2022-02-14,Online
T07451,C0202,P033,257.26,7,2022-02-14,Offline
T01770,C0033,P027,424.66,7,2022-02-14,Online
T05896,C0095,P043,2437.23,10,2022-02-14,Offline
T05778,C0081,P041,361.33,7,2022-02-15,Offline
T03604,C0186,P050,680.95,3,2022-02-15,Offline
T02605,C0351,P031,1709.22,10,2022-02-15,Mobile
T05870,C0036,P040,1041.73,8,2022-02-15,Offline
T07312,C0024,P098,470.91,5,2022-02-15,Mobile
T01520,C0305,P089,482.7,7,2022-02-16,Mobile
T04829,C0284,P036,851.06,3,2022-02-16,Mobile
T02078,C0411,P062,401.82,6,2022-02-16,Offline
T01216,C0372,P021,400.29,6,2022-02-16,Offline
T06940,C0032,P041,743.3,10,2022-02-16,Mobile
T01529,C0264,P032,1052.32,10,2022-02-16,Online
T03632,C0288,P081,584.55,7,2022-02-16,Offline
T04787,C0158,P087,621.08,3,2022-02-16,Offline
T01400,C0232,P007,1767.42,8,2022-02-16,Mobile
T05725,C0471,P019,917.75,10,2022-02-17,Mobile
T01010,C0344,P067,955.79,2,2022-02-17,Online
T04923,C0267,P070,1519.46,6,2022-02-17,Offline
T04748,C0060,P077,372.98,1,2022-02-18,Mobile
T00378,C0396,P032,1406.77,10,2022-02-18,Offline
T02897,C0199,P046,480.03,8,2022-02-18,Online
T04816,C0022,P084,1418.02,8,2022-02-18,Offline
T04374,C0079,P005,939.2,9,2022-02-19,Offline
T05180,C0210,P100,2.76,9,2022-02-19,Mobile
T03402,C0244,P080,1374.02,7,2022-02-19,Mobile
T02066,C0109,P017,2330.91,7,2022-02-19,Online
T07518,C0424,P005,1562.96,3,2022-02-19,Offline
T04699,C0136,P065,1169.93,1,2022-02-19,Offline
T00754,C0437,P003,741.15,3,2022-02-19,Mobile
T06302,C0038,P020,1698.64,6,2022-02-19,Offline
T04840,C0398,P083,1445.4,6,2022-02-20,Offline
T07491,C0388,P098,382.5,6,2022-02-20,Mobile
T01202,C0374,P040,1046.84,6,2022-02-20,Mobile
T05363,C0122,P013,2034.96,6,2022-02-20,Online
T05818,C0062,P057,1126.84,5,2022-02-20,Online
T02054,C0352,P068,390.94,7,2022-02-20,Offline
T02222,C0099,P019,1192.87,4,2022-02-20,Mobile
T04990,C0174,P084,2306.19,7,2022-02-21,Online
T04913,C0344,P094,887.15,10,2022-02-21,Offline
T07285,C0236,P086,379.6,5,2022-02-21,Offline
T02658,C0201,P054,1188.79,1,2022-02-22,Mobile
T07292,C0138,P007,1538.79,4,2022-02-22,Mobile
T07186,C0287,P067,1414.56,1,2022-02-22,Mobile
T04949,C0487,P046,1378.01,3,2022-02-22,Offline
T01210,C0208,P047,1275.37,5,2022-02-23,Mobile
T07052,C0271,P096,271.42,3,2022-02-23,Online
T00058,C0141,P022,1697.53,8,2022-02-23,Online
T02987,C0182,P089,242.4,5,2022-02-23,Offline
T02608,C0251,P091,1029.88,7,2022-02-23,Online
T02072,C0118,P051,315.55,4,2022-02-24,Mobile
T06413,C0289,P019,1142.34,6,2022-02-24,Online
T07216,C0226,P042,1429.12,5,2022-02-24,Online
T05354,C0321,P047,641.47,8,2022-02-24,Offline
T02104,C0328,P079,329.33,1,2022-02-24,Offline
T02130,C0300,P033,480.2,6,2022-02-24,Mobile
T01244,C0406,P033,785.12,4,2022-02-24,Offline
T05259,C0337,P062,970.28,5,2022-02-24,Mobile
T05242,C0459,P095,655.47,5,2022-02-24,Offline
T01363,C0288,P063,478.3,8,2022-02-24,Offline
T07296,C0200,P068,595.42,6,2022-02-24,Online
T04818,C0028,P098,357.52,9,2022-02-24,Offline
T06379,C0126,P030,1318.77,6,2022-02-25,Online
T05098,C0007,P051,1535.63,5,2022-02-25,Offline
T05812,C0106,P060,233.45,3,2022-02-25,Offline
T01931,C0070,P029,412.3,10,2022-02-25,Mobile
T01447,C0195,P019,1270.62,10,2022-02-25,Mobile
T05608,C0441,P002,1008.67,7,2022-02-25,Offline
T00726,C0102,P070,1567.81,5,2022-02-25,Offline
T04723,C0390,P019,596.57,5,2022-02-25,Online
T03083,C0482,P058,1596.11,6,2022-02-26,Online
T04901,C0452,P045,866.5,1,2022-02-26,Offline
T00502,C0337,P087,372.65,5,2022-02-26,Offline
T05548,C0458,P052,1684.16,3,2022-02-27,Mobile
T01970,C0024,P028,384.74,7,2022-02-27,Offline
T04349,C0439,P034,232.79,10,2022-02-27,Mobile
T04423,C0375,P096,246.5,9,2022-02-27,Mobile
T04439,C0496,P032,1039.95,2,2022-02-27,Offline
T02833,C0253,P018,1508.09,8,2022-02-27,Online
T02061,C0499,P071,1216.79,10,2022-02-27,Offline
T01632,C0495,P076,921.95,9,2022-02-27,Mobile
T02934,C0342,P070,397.87,5,2022-02-27,Offline
T00603,C0364,P095,609.5,6,2022-02-27,Offline
T04929,C0152,P049,735.71,6,2022-02-28,Offline
T04358,C0153,P022,164.02,3,2022-02-28,Offline
T01192,C0374,P051,476.59,5,2022-02-28,Offline
T02308,C0217,P023,740.62,1,2022-02-28,Mobile
T07923,C0054,P032,1252.39,10,2022-03-01,Offline
T05206,C0141,P058,77.86,1,2022-03-01,Online
T07081,C0476,P019,4569.64,10,2022-03-01,Online
T05306,C0001,P042,880.37,6,2022-03-01,Online
T03318,C0334,P085,526.63,1,2022-03-02,Online
T04276,C0146,P065,1247.15,1,2022-03-02,Online
T03694,C0499,P004,180.35,9,2022-03-02,Offline
T07501,C0152,P080,1452.93,9,2022-03-02,Mobile
T07945,C0446,P025,1421.84,5,2022-03-02,Online
T01428,C0368,P086,1050.66,6,2022-03-02,Offline
T01006,C0458,P024,741.9,1,2022-03-02,Mobile
T02055,C0225,P080,553.84,6,2022-03-02,Offline
T01713,C0091,P010,220.04,3,2022-03-02,Online
T07500,C0381,P061,1219.02,9,2022-03-02,Online
T06614,C0129,P025,1304.24,8,2022-03-02,Offline
T04720,C0027,P069,873.16,1,2022-03-03,Offline
T06225,C0173,P033,764.85,5,2022-03-03,Online
T03145,C0391,P050,273.95,2,2022-03-03,Mobile
T03591,C0363,P029,178.3,6,2022-03-03,Online
T01943,C0225,P065,435.19,5,2022-03-03,Offline
T02465,C0002,P071,889.28,4,2022-03-03,Mobile
T04870,C0496,P083,1563.39,8,2022-03-03,Offline
T07051,C0246,P055,2445.07,1,2022-03-04,Offline
T02902,C0250,P044,1348.95,1,2022-03-04,Mobile
T04726,C0492,P094,1488.59,10,2022-03-04,Mobile
T05957,C0173,P055,894.18,5,2022-03-04,Offline
T02849,C0043,P072,1006.56,6,2022-03-04,Online
T06805,C0161,P056,1204.23,2,2022-03-04,Offline
T07856,C0328,P039,117.92,7,2022-03-04,Online
T05823,C0260,P082,1211.32,10,2022-03-04,Offline
T02482,C0006,P022,213.62,1,2022-03-04,Online
T00362,C0090,P069,1402.0,4,2022-03-04,Online
T04919,C0015,P086,2402.57,6,2022-03-04,Mobile
T00357,C0216,P002,369.15,2,2022-03-04,Offline
T01111,C0205,P098,643.91,9,2022-03-05,Offline
T00756,C0191,P036,2088.55,1,2022-03-05,Online
T00615,C0462,P025,338.49,10,2022-03-06,Offline
T05063,C0471,P066,457.66,9,2022-03-06,Online
T04771,C0127,P035,2694.42,9,2022-03-06,Online
T01524,C0044,P065,2068.5,8,2022-03-06,Offline
T06925,C0288,P037,1343.74,8,2022-03-07,Offline
T00832,C0435,P027,1155.95,4,2022-03-07,Online
T03061,C0495,P083,1245.06,5,2022-03-07,Online
T05182,C0042,P086,337.62,1,2022-03-07,Online
T02898,C0337,P041,1928.44,9,2022-03-07,Online
T00925,C0428,P030,800.6,6,2022-03-07,Mobile
T02570,C0438,P061,812.84,7,2022-03-08,Online
T04577,C0406,P004,590.24,6,2022-03-08,Offline
T04772,C0456,P026,185.83,3,2022-03-08,Online
T03002,C0226,P037,136.31,8,2022-03-08,Mobile
T00651,C0175,P062,1032.82,7,2022-03-08,Online
T05398,C0331,P095,1271.0,7,2022-03-09,Offline
T07284,C0413,P074,423.0,4,2022-03-09,Offline
T05466,C0107,P082,376.09,1,2022-03-09,Online
T07209,C0011,P079,637.94,2,2022-03-09,Offline
T01836,C0185,P051,1692.49,4,2022-03-10,Offline
T06598,C0396,P083,3002.53,10,2022-03-10,Mobile
T07039,C0020,P063,127.58,8,2022-03-10,Mobile
T03868,C0300,P051,445.98,9,2022-03-10,Mobile
T05447,C0314,P027,459.31,5,2022-03-10,Offline
T01963,C0365,P051,701.84,7,2022-03-10,Offline
T06215,C0152,P069,860.61,4,2022-03-10,Online
T03483,C0248,P058,532.14,1,2022-03-10,Offline
T05560,C0404,P014,1221.84,5,2022-03-11,Online
T00655,C0088,P090,1152.67,8,2022-03-11,Online
T01416,C0027,P052,541.2,6,2022-03-11,Offline
T03155,C0361,P079,468.84,8,2022-03-11,Online
T07641,C0309,P060,850.14,1,2022-03-11,Online
T05233,C0498,P071,748.22,8,2022-03-11,Mobile
T04762,C0052,P034,391.31,7,2022-03-11,Mobile
T06306,C0163,P050,80.88,6,2022-03-12,Offline
T04687,C0228,P073,817.91,8,2022-03-12,Offline
T01078,C0405,P006,262.38,6,2022-03-12,Online
T01534,C0239,P090,1649.24,8,2022-03-13,Mobile
T00287,C0276,P011,934.8,7,2022-03-13,Offline
T07836,C0186,P083,1083.33,5,2022-03-13,Offline
T00982,C0311,P045,1369.01,3,2022-03-13,Online
T06870,C0428,P078,1016.97,1,2022-03-14,Online
T01911,C0324,P020,2196.44,1,2022-03-14,Online
T02814,C0251,P009,692.44,8,2022-03-14,Online
T06642,C0196,P025,1045.3,6,2022-03-14,Mobile
T04693,C0298,P081,733.51,4,2022-03-14,Offline
T03693,C0108,P066,598.73,7,2022-03-14,Mobile
T02848,C0490,P077,842.18,8,2022-03-15,Mobile
T06370,C0141,P002,800.77,4,2022-03-15,Mobile
T01165,C0044,P068,560.13,6,2022-03-15,Mobile
T00160,C0170,P015,920.63,4,2022-03-15,Offline
T07044,C0168,P051,1031.03,4,2022-03-15,Mobile
T03079,C0151,P061,770.41,1,2022-03-16,Online
T01527,C0150,P049,2317.09,9,2022-03-16,Online
T00245,C0436,P018,2079.36,3,2022-03-16,Mobile
T00443,C0106,P006,343.3,4,2022-03-16,Online
T02440,C0184,P026,1446.36,3,2022-03-16,Offline
T05250,C0031,P064,90.84,9,2022-03-16,Mobile
T00240,C0050,P029,490.38,6,2022-03-17,Mobile
T05762,C0249,P075,1482.07,5,2022-03-17,Mobile
T07426,C0372,P038,1056.04,6,2022-03-17,Offline
T03354,C0059,P082,438.64,6,2022-03-17,Offline
T00511,C0092,P062,1035.58,2,2022-03-17,Online
T04186,C0164,P061,372.46,9,2022-03-17,Offline
T05968,C0399,P083,64.64,3,2022-03-17,Offline
T03984,C0215,P091,1433.16,8,2022-03-17,Mobile
T02798,C0134,P052,1364.0,7,2022-03-17,Online
T00724,C0134,P045,917.04,1,2022-03-17,Mobile
T06350,C0296,P032,777.87,4,2022-03-18,Online
T00398,C0446,P013,1266.23,6,2022-03-18,Mobile
T07566,C0416,P072,1155.11,8,2022-03-18,Offline
T01481,C0230,P099,865.14,5,2022-03-18,Online
T04545,C0398,P019,959.29,1,2022-03-19,Mobile
T05958,C0205,P079,332.12,2,2022-03-19,Online
T06530,C0229,P027,94.43,1,2022-03-19,Online
T04272,C0453,P015,140.91,4,2022-03-19,Online
T02380,C0035,P023,1336.31,9,2022-03-19,Mobile
T00799,C0205,P023,245.22,6,2022-03-19,Offline
T02601,C0407,P022,2129.8,10,2022-03-20,Online
T07950,C0222,P051,1536.69,8,2022-03-20,Mobile
T04274,C0186,P070,636.11,5,2022-03-20,Offline
T03867,C0315,P066,472.58,5,2022-03-20,Offline
T00356,C0318,P052,1141.0,3,2022-03-20,Online
T05084,C0279,P058,558.04,2,2022-03-20,Offline
T01717,C0123,P056,590.08,2,2022-03-20,Offline
T02657,C0092,P020,2130.21,8,2022-03-20,Offline
T00020,C0016,P058,1025.6,7,2022-03-21,Offline
T00945,C0235,P018,597.99,1,2022-03-21,Online
T00676,C0278,P029,2174.3,8,2022-03-22,Mobile
T01505,C0060,P082,706.87,6,2022-03-22,Mobile
T04594,C0342,P044,2346.51,1,2022-03-22,Offline
T05650,C0422,P025,1801.15,8,2022-03-22,Mobile
T03775,C0452,P052,49.0,8,2022-03-22,Mobile
T01790,C0254,P007,565.74,5,2022-03-22,Mobile
T01138,C0292,P087,1199.74,8,2022-03-22,Mobile
T01941,C0319,P066,197.03,8,2022-03-22,Mobile
T06638,C0470,P091,1317.49,9,2022-03-22,Online
T07222,C0466,P040,340.59,6,2022-03-22,Offline
T05099,C0375,P057,714.91,9,2022-03-22,Offline
T03826,C0310,P007,1364.32,3,2022-03-23,Online
T04580,C0105,P015,733.18,4,2022-03-23,Mobile
T00191,C0140,P039,474.92,9,2022-03-23,Online
T05464,C0175,P096,428.06,2,2022-03-23,Offline
T07933,C0168,P074,853.41,5,2022-03-23,Offline
T03500,C0366,P032,1492.23,2,2022-03-23,Offline
T03263,C0369,P043,1049.68,3,2022-03-23,Online
T07316,C0400,P087,1648.92,2,2022-03-23,Online
T06515,C0056,P032,250.69,3,2022-03-23,Mobile
T07924,C0302,P093,407.54,8,2022-03-23,Online
T01819,C0390,P013,1254.83,6,2022-03-24,Offline
T04023,C0046,P039,1083.34,6,2022-03-24,Offline
T06303,C0318,P095,1206.75,3,2022-03-25,Offline
T01560,C0392,P066,652.18,2,2022-03-25,Online
T07091,C0004,P085,1456.93,8,2022-03-25,Online
T06283,C0265,P002,2275.08,4,2022-03-25,Offline
T00978,C0456,P051,1234.86,2,2022-03-25,Mobile
T05124,C0302,P054,496.17,7,2022-03-25,Offline
T05849,C0202,P011,653.28,4,2022-03-25,Mobile
T05678,C0300,P022,779.08,9,2022-03-25,Offline
T03627,C0143,P012,868.36,2,2022-03-26,Online
T06409,C0320,P014,323.85,4,2022-03-26,Mobile
T03674,C0314,P008,616.36,1,2022-03-26,Offline
T04278,C0360,P070,400.57,4,2022-03-26,Offline
T04792,C0390,P021,1703.91,7,2022-03-26,Offline
T02609,C0106,P011,1666.62,10,2022-03-26,Online
T00282,C0470,P093,1372.79,6,2022-03-26,Offline
T04823,C0100,P040,504.2,7,2022-03-26,Offline
T02366,C0014,P023,1000.69,3,2022-03-26,Offline
T04542,C0323,P092,315.48,6,2022-03-26,Online
T00424,C0158,P041,1081.79,8,2022-03-26,Mobile
T03340,C0327,P070,2004.43,3,2022-03-27,Online
T04467,C0045,P028,1886.16,2,2022-03-27,Offline
T05432,C0340,P040,2398.5,4,2022-03-27,Online
T01356,C0257,P022,1891.08,1,2022-03-28,Offline
T05724,C0122,P057,1297.07,3,2022-03-28,Offline
T02981,C0373,P017,414.9,8,2022-03-28,Online
T07556,C0116,P064,2032.59,2,2022-03-28,Offline
T06703,C0430,P075,2017.07,10,2022-03-28,Online
T01462,C0496,P047,3760.28,10,2022-03-29,Mobile
T00319,C0370,P004,188.04,8,2022-03-29,Online
T04305,C0132,P016,2076.7,8,2022-03-29,Online
T03013,C0404,P051,939.92,9,2022-03-29,Offline
T02893,C0410,P025,392.06,5,2022-03-29,Mobile
T05073,C0036,P059,1648.55,4,2022-03-29,Online
T02607,C0052,P070,233.58,2,2022-03-29,Online
T07008,C0168,P014,2728.46,6,2022-03-30,Offline
T07869,C0452,P052,516.25,5,2022-03-30,Online
T07439,C0484,P028,381.55,5,2022-03-30,Mobile
T00218,C0229,P079,1946.22,2,2022-03-30,Offline
T05835,C0282,P080,440.87,9,2022-03-30,Offline
T05899,C0259,P014,1739.33,6,2022-03-30,Offline
T02510,C0227,P057,878.5,8,2022-03-30,Offline
T06364,C0495,P086,1241.07,5,2022-03-31,Mobile
T02229,C0057,P032,2159.8,5,2022-03-31,Mobile
T03099,C0417,P035,2312.12,1,2022-03-31,Online
T02322,C0286,P075,2442.12,8,2022-03-31,Offline
T07053,C0467,P072,1803.38,5,2022-03-31,Mobile
T07247,C0380,P066,731.88,9,2022-03-31,Mobile
T01614,C0449,P096,1687.78,5,2022-03-31,Online
T03058,C0099,P055,94.46,5,2022-03-31,Online
T07038,C0124,P056,1201.92,10,2022-04-01,Mobile
T01780,C0097,P012,616.74,10,2022-04-01,Mobile
T01716,C0462,P012,1344.13,5,2022-04-01,Offline
T04800,C0391,P054,189.91,1,2022-04-01,Offline
T06892,C0301,P040,969.81,8,2022-04-02,Offline
T03292,C0081,P079,1243.64,9,2022-04-02,Online
T02501,C0325,P086,1422.86,9,2022-04-02,Offline
T04089,C0116,P054,773.64,2,2022-04-02,Mobile
T02597,C0021,P079,377.07,4,2022-04-02,Offline
T06844,C0009,P046,351.67,4,2022-04-02,Online
T04623,C0149,P089,1050.93,9,2022-04-03,Mobile
T00293,C0279,P100,2005.93,6,2022-04-03,Online
T04604,C0098,P086,1004.57,3,2022-04-03,Offline
T07337,C0257,P003,1482.52,7,2022-04-03,Mobile
T02638,C0058,P045,1359.47,5,2022-04-03,Offline
T05750,C0105,P009,536.08,7,2022-04-03,Mobile
T05003,C0265,P026,983.25,4,2022-04-03,Mobile
T02563,C0477,P067,2105.7,6,2022-04-04,Online
T04218,C0290,P095,668.55,6,2022-04-04,Mobile
T01012,C0138,P075,622.71,7,2022-04-04,Online
T05698,C0116,P011,1983.55,2,2022-04-05,Mobile
T04845,C0493,P025,1204.82,1,2022-04-05,Mobile
T06213,C0472,P100,523.63,2,2022-04-05,Offline
T02473,C0212,P064,794.65,5,2022-04-05,Offline
T03698,C0300,P036,1321.32,4,2022-04-05,Online
T03851,C0051,P094,1207.37,2,2022-04-06,Online
T06800,C0475,P043,2224.11,9,2022-04-06,Online
T06183,C0228,P089,452.52,2,2022-04-06,Online
T05048,C0083,P059,1364.44,1,2022-04-07,Mobile
T04482,C0167,P073,2796.01,1,2022-04-07,Online
T07852,C0382,P035,273.27,3,2022-04-07,Offline
T00452,C0016,P053,2460.02,5,2022-04-07,Mobile
T05270,C0390,P039,455.37,3,2022-04-07,Online
T00512,C0097,P006,366.49,8,2022-04-07,Offline
T03620,C0245,P061,567.02,6,2022-04-08,Mobile
T04717,C0091,P011,809.34,10,2022-04-08,Offline
T00834,C0257,P008,928.03,3,2022-04-08,Offline
T02356,C0434,P001,1702.2,3,2022-04-08,Offline
T04670,C0176,P011,852.48,9,2022-04-08,Online
T02112,C0011,P016,1705.76,6,2022-04-09,Offline
T07245,C0078,P092,1665.71,8,2022-04-09,Online
T06100,C0193,P047,2173.06,2,2022-04-09,Mobile
T04227,C0091,P065,709.1,7,2022-04-09,Online
T05781,C0063,P084,288.7,7,2022-04-09,Offline
T07035,C0194,P041,1020.29,10,2022-04-09,Offline
T05852,C0233,P045,444.84,8,2022-04-09,Online
T00977,C0407,P048,402.53,4,2022-04-09,Mobile
T00223,C0160,P011,921.3,6,2022-04-09,Online
T04031,C0169,P088,1487.65,10,2022-04-10,Online
T07653,C0090,P060,552.75,7,2022-04-10,Mobile
T00180,C0094,P023,1792.21,4,2022-04-10,Mobile
T01881,C0475,P019,362.59,6,2022-04-10,Offline
T00084,C0248,P085,412.46,6,2022-04-10,Offline
T05515,C0113,P002,1598.29,7,2022-04-10,Mobile
T06862,C0483,P094,969.24,3,2022-04-10,Mobile
T01344,C0149,P058,1323.03,2,2022-04-10,Offline
T05385,C0115,P058,848.55,8,2022-04-10,Online
T00709,C0114,P031,1242.37,9,2022-04-11,Mobile
T02177,C0300,P055,541.02,5,2022-04-11,Mobile
T03327,C0287,P016,1432.49,3,2022-04-11,Offline
T02685,C0186,P096,2754.97,10,2022-04-11,Offline
T07393,C0370,P092,436.33,8,2022-04-11,Offline
T00566,C0169,P005,679.68,5,2022-04-11,Online
T04486,C0080,P042,1738.19,10,2022-04-11,Offline
T02208,C0267,P062,867.97,6,2022-04-11,Mobile
T03829,C0137,P050,644.06,3,2022-04-11,Online
T05116,C0444,P026,167.56,6,2022-04-12,Offline
T05221,C0219,P016,163.83,5,2022-04-12,Offline
T01242,C0056,P068,1161.09,9,2022-04-12,Offline
T00729,C0093,P083,1103.17,1,2022-04-13,Offline
T07791,C0073,P012,357.62,10,2022-04-13,Mobile
T04480,C0115,P058,464.92,8,2022-04-13,Online
T01741,C0106,P014,312.15,2,2022-04-13,Offline
T00132,C0067,P011,2324.63,5,2022-04-13,Online
T04782,C0201,P015,1056.82,2,2022-04-13,Offline
T00266,C0354,P058,1635.94,7,2022-04-14,Mobile
T02205,C0225,P028,302.18,7,2022-04-14,Offline
T07857,C0349,P021,484.02,7,2022-04-14,Online
T02464,C0336,P047,750.74,5,2022-04-15,Online
T01239,C0347,P042,247.15,5,2022-04-15,Online
T01013,C0374,P039,84.03,5,2022-04-15,Online
T00043,C0011,P095,631.2,2,2022-04-16,Online
T06412,C0139,P071,1104.6,2,2022-04-16,Mobile
T06989,C0353,P033,1517.71,7,2022-04-16,Offline
T02509,C0225,P012,330.3,9,2022-04-16,Offline
T06702,C0078,P010,133.08,9,2022-04-16,Offline
T02291,C0261,P032,1378.06,6,2022-04-16,Offline
T04599,C0496,P033,658.49,6,2022-04-17,Offline
T07139,C0243,P087,430.4,4,2022-04-17,Mobile
T05599,C0077,P055,1942.93,7,2022-04-17,Mobile
T06789,C0426,P005,721.48,3,2022-04-17,Mobile
T04839,C0133,P087,1186.01,10,2022-04-18,Offline
T00614,C0366,P069,3134.61,10,2022-04-18,Mobile
T06696,C0001,P032,417.12,6,2022-04-18,Mobile
T07041,C0311,P085,869.31,9,2022-04-18,Offline
T02811,C0235,P064,965.49,2,2022-04-18,Mobile
T02105,C0307,P021,519.3,6,2022-04-18,Offline
T06254,C0361,P019,1610.34,10,2022-04-18,Offline
T00913,C0358,P032,916.93,5,2022-04-19,Mobile
T02740,C0195,P074,459.39,4,2022-04-19,Mobile
T00764,C0450,P087,363.92,6,2022-04-19,Online
T05963,C0270,P006,183.98,4,2022-04-19,Online
T03854,C0411,P031,1259.44,4,2022-04-19,Mobile
T05212,C0416,P095,883.29,7,2022-04-19,Offline
T02450,C0207,P046,2066.32,6,2022-04-20,Offline
T02198,C0006,P079,305.86,5,2022-04-20,Online
T00403,C0246,P043,2595.57,6,2022-04-20,Offline
T03596,C0236,P006,1155.36,3,2022-04-20,Offline
T07639,C0020,P098,938.72,9,2022-04-20,Online
T00742,C0147,P025,666.02,4,2022-04-20,Mobile
T02314,C0058,P026,694.15,9,2022-04-20,Online
T02091,C0121,P046,401.01,1,2022-04-21,Offline
T01107,C0107,P054,659.16,3,2022-04-21,Offline
T03609,C0009,P095,505.33,9,2022-04-21,Offline
T07543,C0475,P038,9.24,7,2022-04-21,Online
T05726,C0309,P031,437.59,2,2022-04-21,Offline
T04550,C0375,P058,364.51,5,2022-04-21,Online
T04663,C0238,P018,422.61,7,2022-04-21,Online
T06876,C0154,P064,463.61,2,2022-04-21,Offline
T06143,C0480,P088,731.46,9,2022-04-22,Offline
